avg_dist	del_avg_size	del_count	file	gap_freq	gaps_per_seq	ident_pairs	ins_avg_size	ins_count	max_frac_ident	nchar	ntax	prop_invar	species
0.110612855007474	70	3	./cluster693-replicated.fa	0.221212121212121	73	0	39	1	0.333333333333333	330	3	0.881818181818182	9534,9557,9548
0.0430157802454704	100	2	./cluster690-replicated.fa	0.0523286237571952	33.3333333333333	0	0	0	0.166666666666667	637	6	0.907378335949764	9606,9593,9598,9600,9521,9561
0.0486803519061584	5.75	7	./cluster700-replicated.fa	0.0311111111111111	18.6666666666667	0	15	1	0.333333333333333	600	3	0.935	9447,9455,9465
0.0447467876039305	0	0	./cluster689-replicated.fa	0.256410256410256	163.333333333333	0	196	1	0.166666666666667	637	6	0.927786499215071	9478,43777,30591,9472,9565,9521
0.177526228602982	82.5	4	./cluster687-replicated.fa	0.0777934936350778	62.8571428571429	0	1	2	0.142857142857143	808	7	0.587871287128713	9483,9463,9521,9491,37588,37295,58710
0.0266260386631284	18	24	./cluster543-replicated.fa	0.0814299399989918	48.9393939393939	54	33.5	4	0.0454545454545455	601	132	0.680532445923461	30589,9502,30590,121123,9593,9478,9523,867332,230833,867334,70814,867333,9572,33548,9472,9490,78454,37588,356666,9491,9488,30586,9487,43778,30591,292213,9505,37293,9538,9521,9600,9565,54601,78449,9542,90385,54600,90383,40843,9545,54602,9544,9540,9546,9515,9516,174599,9514,37295,54133,693712,310352,122246,34825,543559,379532,83281,30601,9460,9519,767357,75569,9530,9598,9597,9495,342401,486960,30608,43777,30598,9568,9561,61852,61853,9586,29089,75566,100937,9557,9555,57374,30588,465717,222416,34828,1215604,859983,30602,9447,13557,867377,9468,342807,30594,261739,47180,30609,9463,30611,9465,101278,9470,261741,9590,78452,78451,224329,30596,70825,43780,9493,9483,57375,52232,57378,867363,88029,867382,9606,164648,36226,9534,100224,36225,60711,31869,9510,129801,9509,9507,9508
0.100590955806783	198.125	11	./cluster686-replicated.fa	0.363463368220742	382	0	1.5	2	0.166666666666667	1051	6	0.853472882968601	9606,9597,9531,9544,9600,36229
0.0672968317879403	0	0	./cluster64-replicated.fa	0.43954668954669	332.297297297297	5	128.5	3	0.0810810810810811	756	37	0.781746031746032	88029,9493,9483,9606,36225,9534,9593,37588,9490,9487,30586,9572,9505,9600,9538,54601,78449,9542,54600,9551,90383,9548,9540,90382,9552,9544,9545,9546,90384,9598,9597,58710,30588,57374,9555,222416,9495
0.0274410841496656	40	12	./cluster549-replicated.fa	0.0618607421217536	37.9206349206349	46	14	2	0.0317460317460317	613	126	0.696574225122349	30589,9502,30590,121123,9478,9523,70814,867334,867333,9572,33548,9472,9490,78454,9491,37588,9488,30586,9487,43778,30591,292213,9505,37293,9538,9521,9600,9565,54601,78449,9542,90385,54600,90383,40843,9545,54602,9544,9540,9546,9515,9516,174599,37295,54133,693712,310352,122246,34825,543559,379532,83281,30601,9460,9519,767357,75569,9530,9598,9597,9495,342401,486960,30608,9568,9561,61852,61853,9586,29089,75566,43777,100937,9557,9555,57374,30588,465717,222416,34828,1215604,13514,30602,859983,9447,13557,867377,9468,342807,30594,261739,47180,9463,30611,9465,101278,9470,261741,9590,78452,78451,224329,30596,70825,43780,9493,9483,57375,52232,57378,867363,88029,867382,9606,164648,36226,9534,100224,36225,60711,31869,9510,129801,9509,9507,9508
0.0381637168141593	10	4	./cluster6-replicated.fa	0.0181333333333333	11.3333333333333	0	1	1	0.333333333333333	625	3	0.9472	9606,9600,54131
0.0436125858604037	1	4	./cluster684-replicated.fa	0.271751412429379	288.6	0	160	2	0.1	1062	10	0.911487758945386	9493,9483,9606,9593,9600,9487,9598,9514,57374,9495
0.0212765957446809	31.6	6	./cluster712-replicated.fa	0.13659793814433	79.5	0	0	0	0.5	582	2	0.984536082474227	9590,61853
0.103849915533031	174.75	4	./cluster691-replicated.fa	0.296623794212219	369	0	151.5	2	0.166666666666667	1244	6	0.836816720257235	9606,9557,9555,61853,43777,9544
0.0188677545818312	38.2592592592593	37	./cluster550-replicated.fa	0.0700962933649912	39.9548872180451	73	2.5	4	0.0451127819548872	570	133	0.785964912280702	30589,9502,30590,121123,9593,9478,9523,230833,867334,70814,867333,202457,867332,9572,33548,9472,9490,78454,37588,356666,9491,9488,30586,9487,43778,30591,292213,9505,37293,9538,9521,9600,9565,54601,78449,9542,90385,54600,90383,40843,9545,54602,9544,9540,9546,9515,9516,174599,9514,37295,54133,693712,310352,122246,83281,30601,34825,543559,9460,9519,767357,75569,9530,9598,9597,9495,342401,486960,30608,43777,30598,9568,9561,61852,61853,9586,29089,75566,100937,9557,9555,57374,30588,465717,222416,34828,1215604,13514,30602,859983,9447,13557,867377,9468,342807,30594,261739,47180,30609,9463,30611,9465,101278,9470,261741,9590,78452,78451,224329,30596,70825,43780,9493,9483,57375,52232,57378,867363,88029,867382,9606,164648,36226,9534,100224,36225,60711,31869,9510,129801,9509,9507,9508
0.0934392326260622	44.1538461538462	22	./cluster608-replicated.fa	0.084070796460177	66.5	5	2.33333333333333	6	0.0416666666666667	791	48	0.543615676359039	9447,122223,122222,9468,261736,9472,122246,132108,34827,83281,30601,34825,47177,34828,1215604,13514,30602,34829,859983,13515,143354,30608,122231,236274,236272,236275,143353,122232,342401,9455,554167,30609,30611,9465,261732,34830,111174,9463,111173,89672,261739,47180,9470,310934,101278,261741,310932,31869
0.0582168472854825	30.5	2	./cluster704-replicated.fa	0.00940052396363076	8.71428571428571	0	0	0	0.142857142857143	927	7	0.855447680690399	9478,30608,34825,9447,9470,30611,31869
0.372902044552945	89.6666666666667	16	./cluster623-replicated.fa	0.0994866780738206	407	0	0	0	0.5	4091	2	0.701295526766072	13515,34825
0.0524462478429177	19.5	6	./cluster710-replicated.fa	0.140589569160998	35.4285714285714	2	20	2	0.0952380952380952	252	21	0.797619047619048	9510,9493,9482,9483,9534,9502,9538,27679,33548,9523,9487,30586,43778,9490,9514,43777,9495,57374,30588,9555,222416
0.0288073508412492	295	5	./cluster702-replicated.fa	0.0720095693779904	90.3	0	0	0	0.1	1254	10	0.917065390749601	9508,9483,9606,9593,9478,9600,9490,9598,9514,9544
0.178765804236791	58.5	7	./cluster697-replicated.fa	0.209844559585492	243	0	56	4	0.166666666666667	1158	6	0.690846286701209	9483,9606,37293,202457,9521,9515
0.0487145171515109	38.5	4	./cluster709-replicated.fa	0.0828523328523329	32.8095238095238	0	0	0	0.0476190476190476	396	21	0.797979797979798	9510,9493,9482,9483,9534,9502,9538,27679,33548,9523,9487,30586,43778,9490,9514,43777,9495,57374,30588,9555,222416
0.0771499886544135	91	4	./cluster705-replicated.fa	0.444987775061125	364	0	454	1	0.166666666666667	818	6	0.89119804400978	31869,9590,9600,33548,9546,75566
0.0450386617787499	13.5	6	./cluster68-replicated.fa	0.0183823529411765	21.875	0	9.5	2	0.125	1190	8	0.888235294117647	9483,9606,9545,9544,9540,9551,9531,9505
