avg_dist	del_avg_size	del_count	file	gap_freq	gaps_per_seq	ident_pairs	ins_avg_size	ins_count	max_frac_ident	nchar	ntax	prop_invar	species
0.0340174392210273	150.571428571429	8	./296713-314293-438-subtree-replicated.fa	0.165020540162573	111.058823529412	1	1	1	0.117647058823529	673	17	0.882615156017831	30594,867377,34829,412750,412751,122231,30608,486960,261736,57375,30609,261732,30611,34830,111174,9463,89672
0.0202734654043123	83.3333333333333	5	./297499806-9526-545-subtree-replicated.fa	0.135239777204184	117.117647058824	1	56	2	0.117647058823529	866	17	0.929561200923788	30589,182253,9502,34825,379532,9514,37295,9516,9565,34829,143283,122231,412750,342807,867377,88029,61621
0.02184493491794	75	9	./302448610-9486-70-subtree-replicated.fa	0.354662104362703	296.142857142857	0	75.5	4	0.142857142857143	835	7	0.967664670658683	9447,9502,30590,121123,198627,70927,30596
0.012565445026178	35	5	./302448735-378855-116-subtree-replicated.fa	0.114077669902913	47	0	0	0	0.333333333333333	412	3	0.985436893203884	70927,31869,13557
0.000700035001750088	2	5	./302448671-9539-192-subtree-replicated.fa	0.00897170462387854	3.71428571428571	4	1	1	0.428571428571429	414	7	0.997584541062802	9447,9502,30590,121123,198627,70927,30596
0.0154095701540957	1	2	./302448735-9499-110-subtree-replicated.fa	0.00483091787439614	2	0	1	2	0.25	414	4	0.971014492753623	198702,30590,90382,43778
0.065695792880259	0	0	./302448725-9498-100-subtree-replicated.fa	0	0	0	0	0	0.166666666666667	412	6	0.87621359223301	867377,34829,486960,9509,9507,1090896
0.0697485806974858	0	0	./302448735-9443-62-subtree-replicated.fa	0.00161812297734628	0.666666666666667	0	1	1	0.333333333333333	412	3	0.898058252427185	9508,666519,9600
0.00283171521035597	0	0	./302448742-9504-72-subtree-replicated.fa	0	0	1	0	0	0.5	412	4	0.995145631067961	198702,30590,90382,43778
0.0154146341463415	20.2	7	./302448500-9522-58-subtree-replicated.fa	0.0649668180230527	53.1428571428571	0	6.5	2	0.142857142857143	818	7	0.969437652811736	9447,9502,30590,121123,198627,70927,30596
0.0113798008534851	5.33333333333333	5	./302448855-9522-56-subtree-replicated.fa	0.0198087431693989	9.66666666666667	0	0	0	0.333333333333333	488	3	0.983606557377049	70927,31869,13557
0.00404040404040407	0	0	./302448984-54136-133-subtree-replicated.fa	0	0	1	0	0	0.666666666666667	495	3	0.993939393939394	9508,9495,9600
